2.880951668808551602e+01,-1.490051155234015212e+00,8.125247570260293317e-01,1.177376926092218168e-01,7.042762736598606743e-01,-8.866936035044126196e-01,6.412207717498022985e-01,-2.108550498466614354e+00,-4.717836639761145423e-01,-8.788299250955181607e-01,-4.186867384674901049e-01
2.738318512142141259e+01,-1.101438767619425496e+00,2.193377403473800724e-01,-4.635609424510691023e-01,-9.394134286483480922e-01,1.164326348662472893e-01,-3.717814226137040046e-01,4.850921117490008400e-02,-8.333346200117514035e-01,-2.481063898308566440e+00,-1.572309255084396229e+00
2.783653374373488631e+01,-6.435604833152185345e-01,-2.714880528909093815e-01,-6.607252903608080707e-01,4.971874847919360851e-01,-6.366109638000783111e-01,-5.308631922543467774e-02,-2.487020866581919065e-01,-3.198202476380561099e-01,-9.343584991066524736e-01,-4.654842255582027355e-01
2.982715007653876782e+01,2.230259931432236886e-01,-6.047059699466599270e-01,-3.043368234654951210e-01,-2.121011627560655255e-01,1.173483496336513721e+00,-3.749904910157784710e-01,2.725393587482153879e-01,3.868661670429638932e-01,6.738962439506234192e-01,-2.570172265134771372e-01
2.672358576051487944e+01,-1.897574360151423403e-02,-8.821926021143581265e-01,-3.791739439223829056e-02,-1.521249396810460119e+00,-3.678958638542022541e-01,-5.259641470955755960e-01,-1.415445592372911732e-01,5.140987722289448447e-01,7.796377360904701570e-01,4.124637948277363741e-01
2.813266352036115947e+01,1.221096768945227451e+00,-1.430154984826354836e+00,3.901171605328130898e-01,-1.124340809901803517e+00,-4.758549924041197698e-01,-1.674611695304124348e+00,2.721680785973639161e-01,4.622201033201199516e-02,-3.669479527081889736e-02,-1.247560505608402259e+00
3.071440173081989045e+01,-1.150113229494749811e+00,1.214616797265976489e+00,8.492750068871020019e-01,4.621691850403211732e-01,-2.131620637367827864e-01,9.741751429567550025e-01,3.328502740202432530e-01,-2.812892666441531575e-01,9.731665285004337251e-01,1.795892714414531327e-02
2.868683002238503477e+01,3.587104968300028895e-01,2.770306412322242062e-01,-1.278471850226238660e+00,5.512084355159634769e-02,-2.773085702538179986e-01,9.174013278379623548e-01,4.139256747096063394e-01,-7.397556474914180891e-01,-1.335876766791039394e+00,-1.626539836829160146e+00
2.491391162432977069e+01,-2.902732716174361904e+00,2.635940590009925449e-02,-2.223705201144358934e-01,-9.251798670304683947e-01,-6.139181576085288583e-01,1.575330896107147494e+00,-1.127997687269226335e+00,-7.866386873487400955e-01,1.527668909038937262e-01,8.816742830998882674e-01
3.025543861011631819e+01,-3.973185945972070310e-01,-4.913728840692982436e-01,4.754958398432808653e-01,-4.000583195649650703e-01,1.516975457832548946e+00,-6.214667087640470822e-01,5.749714538333382530e-01,-1.041049719334458779e+00,8.614442419937100581e-01,1.331443550939747644e-01
3.123509391102291843e+01,8.642331456929001066e-01,-4.670890677948737538e-03,-1.409106561634419608e+00,-1.887695880671011739e-01,2.421570008672689234e+00,4.002515644442142251e-01,-1.641670531763557817e+00,-1.117386224597924027e+00,3.515605105320129820e-01,1.057302986874667505e-01
3.283538409717760231e+01,-1.281644904796922724e+00,9.647935352414764854e-01,2.313896351951065800e+00,7.177971553404541849e-01,5.687727292895385922e-01,-3.692734397234246346e-01,-9.856955783882166422e-01,2.555749142152402009e-01,-1.187151801181342448e+00,-4.493177650510542520e-01
2.917185380667281080e+01,9.221849384838497476e-01,-7.424999876784870168e-01,-1.600667780744547408e-01,-5.652756666751014292e-01,1.657153666978623818e-01,7.673166345176188896e-01,-3.385782715937982190e-01,7.094829148987092937e-01,1.552196598731678590e+00,-3.081714638309966392e-01
2.933259768661367417e+01,8.461219505513993544e-02,-1.288857681649225873e-01,7.916181882650191737e-01,1.303033848843105691e+00,-2.269595825197971983e+00,6.898800068940709462e-02,6.360655854392418540e-01,5.468369571732298318e-02,1.238923425479399931e+00,2.248990490356428118e-01
2.542764579501041666e+01,-2.302722249888584927e-01,-2.258511365011214522e+00,-1.156476758641948877e+00,-3.984038089333151178e-01,-8.040346936714845572e-02,-6.056179284241333116e-01,1.184837366404642101e+00,1.978535848370494288e-01,-3.682945876159011145e-01,5.043545838244104657e-02
3.198934423347635914e+01,1.429098093997807517e+00,8.640645118461397489e-01,-2.187470814063488422e+00,2.328388782482533781e+00,3.572940932831509663e-03,9.031478596501806289e-01,-1.557431631811021233e-01,1.183841300317672429e+00,-6.390644189828270649e-01,-1.950388820010662716e+00
3.088349698385108866e+01,-2.384251046938577201e-01,5.133591225651259471e-01,4.298008396462500436e-01,1.030621093711858505e+00,-4.034795327680885113e-01,-1.000633644170101366e+00,-2.399166334167083026e+00,1.468784032558741570e+00,1.646848329778983100e+00,-1.381964125136763810e+00
2.641796322443445533e+01,-4.571556385831634928e-03,9.929851606142142684e-01,-3.300868865980385980e+00,-2.147539628673705847e-01,-6.064879218810275141e-01,7.501413940652101875e-01,-2.176479181501924653e+00,3.654415105274678166e-01,9.249749875225838913e-01,9.198522618163603726e-01
2.743459230819351191e+01,-2.441213890965342193e-01,1.433107095183909552e+00,-1.000692026479964580e+00,-1.410840947881253360e+00,-8.944984327988730888e-01,-8.913390352421928231e-01,1.598905720620214854e+00,-2.229886359432733667e-01,-2.788976751953308852e+00,-2.477162453793848307e-01
3.266496531841789874e+01,6.104825614388657007e-01,1.085791762548585560e+00,7.286139842341307071e-01,-4.552373493606444166e-01,1.143574083366535321e+00,2.124136021032796862e+00,-1.239211286018739200e+00,-1.716408668077830768e+00,-2.586196945083150567e+00,6.993931770191610386e-01
2.921851002500293859e+01,-8.553524215469318071e-01,-6.690583066477687746e-01,2.053145237132240342e-01,-3.960535161784642932e-01,1.382059037272736823e+00,-1.515012871101337755e+00,-7.051640067513522681e-01,-3.182861397363751510e-01,-4.671649128220840552e-01,-6.426925701582449080e-02
2.929126339002889523e+01,2.063963289642318510e-01,-5.519494063701780445e-02,1.350875132337000073e+00,-1.132541325022177636e+00,-6.303261326100516593e-01,-1.145901338879780740e+00,1.010906032720066072e+00,9.572851399312638787e-02,-1.045370446139592513e+00,-3.775987363743474323e-02
2.942537609661609821e+01,-1.055605719933285114e+00,6.279121033739295532e-01,-8.587047598994945741e-01,1.038002077585816307e+00,1.219848089629304716e-01,2.732220644895773654e-01,-5.085538667312169275e-02,1.375462160761529384e+00,-8.327375620529554601e-01,3.852263316438747642e-01
2.644657023471997093e+01,3.574694402755705935e-01,9.801118225686959728e-02,-9.511005197688644497e-01,-8.546939044396686391e-01,-1.754790712079411286e+00,3.928854801602764679e-01,-2.846452215108061790e-01,-1.459646492748479352e+00,-4.776566421581054239e-02,-2.072166350942156524e-02
2.788960843194956496e+01,3.277142707931948035e-02,1.388317666641075032e+00,-8.277034192548218261e-01,-4.372576361332392025e-02,-2.211747289639621084e+00,-5.411424390319009153e-02,1.066408509968100327e-01,1.315638769830280497e+00,8.274841522009082628e-02,-1.000663321090064395e+00
3.442288905157663237e+01,2.339318345218503126e+00,1.124797796941420458e+00,-7.355989970926831711e-01,1.567197103415768344e+00,5.754691317024821506e-01,1.035745363328014701e+00,-2.380092410232554911e-01,9.232575646295004823e-02,7.216401630033609793e-01,-1.588342427048709204e+00
3.196182551704953667e+01,1.006182614312524759e+00,-3.345367733525198561e-01,1.308572396129502824e+00,-9.673477106161807448e-01,1.397180670370762989e+00,-9.045902577434442593e-01,5.897721426745424766e-01,-9.929037272132350544e-01,8.692379313207380109e-01,1.265170153419968413e+00
2.622899684903594064e+01,-7.526629567620161110e-01,-1.809009898830793883e+00,6.794776991219110274e-01,-3.203165641628265559e-01,-1.120384886647128875e+00,2.794389626062247084e-02,1.234543542058126192e-01,-3.845421175505095990e-01,-1.455077627775201110e+00,-5.992834363486946453e-02
2.724850239069201763e+01,1.027481617432523808e-01,-2.424776843308563967e-01,-1.645611049490655731e+00,-6.438509547912525388e-01,1.259832392641948851e-01,3.332721919355423612e-01,-5.322812393145636145e-01,9.488357147087995713e-01,7.599585806708376579e-01,-2.625792881060882156e-01
2.922380430132358597e+01,-1.396623173986178301e+00,-2.450926612230744095e-01,7.141444352524202177e-01,4.240116768862368657e-01,1.756980596370476821e-01,1.542496061481669845e+00,-2.755249122405053486e-01,-3.874159166533934218e-01,8.677698266710333064e-01,1.179881142011699691e+00
3.080797914967196505e+01,4.599437785503823761e-02,-1.436178130738309688e+00,6.911694816546907205e-01,7.860727293965729112e-01,1.169193471315320032e+00,4.377704126936540763e-01,-4.322570617100405244e-01,2.212275111806794925e+00,1.123682886715888563e+00,1.040922847700225473e+00
2.711516145608451467e+01,-2.963140009001498654e-01,-2.303240635362065802e+00,-1.652220089455962160e-01,-2.021961263409209064e-01,5.303032602735759937e-01,5.414201540949532543e-01,-4.701775292517823002e-01,-3.004149978802412788e-02,-1.218320327936644576e+00,2.035215707628367898e+00
3.076565588417801678e+01,-3.093094033115010855e-01,2.234702500417948823e+00,-2.226565363857835878e-01,-5.873429925768056670e-01,9.845470209542958595e-02,1.254555569831213635e+00,1.252249654309889770e+00,-3.662135057441332497e-01,-1.107591010379312069e+00,-2.934080266441221885e-01
3.088167283387017648e+01,1.363489929955740587e+00,4.794882468426618916e-01,7.122474926330364386e-01,5.195570018288387937e-01,-1.744895641909917750e+00,1.069055131943335679e+00,1.073145331071756470e+00,9.508958783366852074e-01,1.727315874818793784e+00,-2.600282960472250493e-01
3.093568500888078887e+01,-4.310629869940549308e-01,5.791557500819418669e-01,-1.099220260519301884e-01,7.674498087820246228e-01,5.782805770257954947e-01,-1.068671538311394720e+00,3.996815310551923850e-02,1.221316358160658533e+00,-3.167938051947379874e-01,1.156075448391026272e+00
